sep=,
954441,838406,269046,23877.1,21074.3,6820.97,
954441,839586,267757,23877.1,21074.3,6666.51,
954441,841807,262627,23877.1,21003.8,6659.83,
954441,839291,263631,23877.1,21152.7,6570.17,
954441,842402,259286,23877.1,21037.1,6610.5,
